Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Colobus_angolensis	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_imitator	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.00049008	6.6997e-05	0.00014913	3.1999e-07	0.00037922	0.0089703	0.0033188	4.021e-06	7.5472e-05	0.0041209	0.0018919	0.0099878	0.0099878	4.7439e-08	8.3458e-05	0.00011376	0.0021109	0.012352	0.01	0.01	0.00098898	1.3036e-05	0.0066798	0.0084444	0.00010432	0.00033337	0.00019216	6.9847e-07	4.575e-05	3.2526e-05	
0.00049283	6.7027e-05	0.00015055	2.9167e-07	0.00037706	0.0089706	0.0032924	4.007e-06	7.4905e-05	0.0041221	0.0018941	0.0099878	0.0099878	3.4017e-08	8.3341e-05	0.00011277	0.0021101	0.012344	0.01	0.01	0.00099278	1.2959e-05	0.0067116	0.0084447	0.00010457	0.00033681	0.00019381	6.7854e-07	4.1468e-05	3.1549e-05	
0.00049557	6.7049e-05	0.00015195	2.5954e-07	0.00037488	0.0089709	0.0032655	3.9872e-06	7.4327e-05	0.0041233	0.0018963	0.0099878	0.0099878	1.7751e-08	8.3218e-05	0.00011174	0.0021093	0.012337	0.01	0.01	0.00099657	1.2875e-05	0.0067434	0.0084451	0.0001048	0.00034024	0.00019545	6.4911e-07	3.7136e-05	3.0564e-05	
0.00049829	6.7065e-05	0.00015335	2.2358e-07	0.0003727	0.0089711	0.0032382	3.9613e-06	7.3739e-05	0.0041244	0.0018985	0.0099879	0.0099879	2.4974e-08	8.3088e-05	0.00011069	0.0021084	0.012329	0.01	0.01	0.0010004	1.2783e-05	0.006775	0.0084455	0.00010501	0.00034365	0.00019708	6.1004e-07	3.7084e-05	2.9571e-05	
0.00050104	6.7082e-05	0.00015476	1.8807e-07	0.00037053	0.0089714	0.0032131	3.9444e-06	7.3163e-05	0.0041256	0.0019007	0.0099879	0.0099879	3.1841e-08	8.2965e-05	0.00010975	0.0021077	0.012322	0.01	0.01	0.0010042	1.269e-05	0.006807	0.0084458	0.00010526	0.00034708	0.00019873	5.8412e-07	3.7064e-05	2.8593e-05	
0.00050382	6.71e-05	0.0001562	1.5283e-07	0.00036837	0.0089717	0.0031901	3.9362e-06	7.2599e-05	0.0041269	0.001903	0.0099879	0.0099879	3.8508e-08	8.2849e-05	0.00010892	0.002107	0.012314	0.01	0.01	0.001008	1.2598e-05	0.0068393	0.0084462	0.00010553	0.00035052	0.00020041	5.7019e-07	3.7075e-05	2.7629e-05	
0.00050659	6.7111e-05	0.00015763	1.9923e-07	0.00036619	0.0089719	0.0031667	3.9221e-06	7.2025e-05	0.0041281	0.0019052	0.0099879	0.0099879	4.2486e-08	8.2726e-05	0.00010806	0.0021062	0.012307	0.01	0.01	0.0010118	1.4108e-05	0.0068715	0.0084466	0.00010578	0.00035395	0.00020207	5.4715e-07	3.7067e-05	2.6657e-05	
0.00050938	6.7123e-05	0.00015908	2.463e-07	0.00036403	0.0089722	0.0031452	3.9159e-06	7.1462e-05	0.0041294	0.0019075	0.0099879	0.0099879	4.6214e-08	8.2609e-05	0.0001073	0.0021056	0.012299	0.01	0.01	0.0010156	1.5634e-05	0.006904	0.008447	0.00010606	0.00035739	0.00020376	5.3616e-07	3.7089e-05	2.5698e-05	
0.00051216	6.7129e-05	0.00016051	2.8944e-07	0.00036185	0.0089725	0.0031232	3.9039e-06	7.0889e-05	0.0041307	0.0019098	0.0099879	0.0099879	4.7239e-08	8.2486e-05	0.00010651	0.0021049	0.012292	0.01	0.01	0.0010194	1.7151e-05	0.0069365	0.0084473	0.00010633	0.00036082	0.00020543	5.1618e-07	3.7092e-05	2.4731e-05	
0.00051496	6.7135e-05	0.00016197	3.3366e-07	0.00035969	0.0089728	0.0031031	3.9004e-06	7.0327e-05	0.004132	0.0019121	0.0099879	0.0099879	4.8188e-08	8.237e-05	0.00010582	0.0021043	0.012284	0.01	0.01	0.0010232	1.8686e-05	0.0069692	0.0084477	0.00010662	0.00036426	0.00020712	5.069e-07	3.7126e-05	2.3777e-05	
0.00051775	6.7135e-05	0.00016342	3.7395e-07	0.00035751	0.0089731	0.0030826	3.8912e-06	6.9756e-05	0.0041332	0.0019144	0.0099879	0.0099879	4.6439e-08	8.2247e-05	0.0001051	0.0021037	0.012277	0.01	0.01	0.001027	2.0211e-05	0.0070019	0.0084481	0.00010691	0.00036769	0.00020881	4.888e-07	3.7142e-05	2.2816e-05	
0.00052057	6.7136e-05	0.00016489	4.1548e-07	0.00035535	0.0089734	0.003064	3.8906e-06	6.9196e-05	0.0041346	0.0019168	0.0099879	0.0099879	4.4609e-08	8.213e-05	0.00010448	0.0021031	0.01227	0.01	0.01	0.0010309	2.1756e-05	0.0070349	0.0084485	0.00010721	0.00037113	0.00021051	4.8093e-07	3.719e-05	2.1868e-05	
0.00052338	6.713e-05	0.00016635	4.5303e-07	0.00035317	0.0089737	0.0030449	3.8841e-06	6.8626e-05	0.0041359	0.0019191	0.0099879	0.0099879	4.0083e-08	8.2007e-05	0.00010384	0.0021025	0.012263	0.01	0.01	0.0010347	2.3291e-05	0.0070679	0.0084489	0.00010751	0.00037456	0.00021221	4.6429e-07	3.7219e-05	2.0913e-05	
0.00052617	6.7118e-05	0.0001678	4.8661e-07	0.00035099	0.0089739	0.0030255	3.8717e-06	6.8046e-05	0.0041372	0.0019214	0.0099879	0.0099879	3.285e-08	8.1878e-05	0.00010316	0.0021019	0.012255	0.01	0.01	0.0010385	2.4814e-05	0.0071008	0.0084493	0.00010779	0.00037799	0.00021389	4.388e-07	3.723e-05	1.9949e-05	
0.00052895	6.7098e-05	0.00016923	5.1619e-07	0.0003488	0.0089742	0.0030057	3.8532e-06	6.7456e-05	0.0041384	0.0019237	0.0099879	0.0099879	2.2884e-08	8.1742e-05	0.00010247	0.0021013	0.012248	0.01	0.01	0.0010423	2.6327e-05	0.0071336	0.0084497	0.00010806	0.0003814	0.00021556	4.0427e-07	3.7222e-05	1.8977e-05	
0.00053171	6.7072e-05	0.00017069	5.47e-07	0.0003466	0.0089745	0.0029854	3.8285e-06	6.6855e-05	0.0041397	0.001926	0.0099879	0.0099879	1.0116e-08	8.1599e-05	0.00010174	0.0021007	0.012241	0.01	0.01	0.0010461	2.7828e-05	0.0071664	0.0084501	0.00010832	0.00038481	0.00021726	3.6013e-07	3.7244e-05	1.8019e-05	
0.00053446	6.7039e-05	0.00017213	5.7362e-07	0.00034439	0.0089748	0.0029646	3.7973e-06	6.6243e-05	0.004141	0.0019283	0.0099879	0.0099879	1.4413e-08	8.1449e-05	0.00010099	0.0021	0.012233	0.01	0.01	0.0010499	2.9318e-05	0.0071991	0.0084505	0.00010857	0.00038821	0.00021894	3.0601e-07	3.7247e-05	1.7052e-05	
0.00053724	6.7007e-05	0.00017361	6.0208e-07	0.00034219	0.0089751	0.0029458	3.7759e-06	6.5643e-05	0.0041423	0.0019306	0.0099879	0.0099879	1.792e-08	8.1306e-05	0.00010033	0.0020994	0.012226	0.01	0.01	0.0010537	3.0828e-05	0.0072321	0.0084509	0.00010884	0.00039161	0.00022065	2.6391e-07	3.7285e-05	1.6099e-05	
0.00054005	6.6976e-05	0.0001751	6.3227e-07	0.00034	0.0089754	0.0029287	3.7634e-06	6.5056e-05	0.0041436	0.0019329	0.0099879	0.0099879	2.0642e-08	8.117e-05	9.9778e-05	0.0020989	0.012219	0.01	0.01	0.0010575	3.2359e-05	0.0072654	0.0084513	0.00010914	0.00039503	0.00022238	2.3059e-07	3.7356e-05	1.516e-05	
0.00054284	6.6939e-05	0.00017658	6.5802e-07	0.0003378	0.0089757	0.0029112	3.7441e-06	6.4456e-05	0.0041449	0.0019353	0.0099879	0.0099879	2.0686e-08	8.1027e-05	9.919e-05	0.0020983	0.012212	0.01	0.01	0.0010613	3.3878e-05	0.0072987	0.0084517	0.00010942	0.00039844	0.0002241	1.8788e-07	3.7405e-05	1.4212e-05	
0.00054566	6.6903e-05	0.00017809	6.8613e-07	0.00033561	0.008976	0.0028955	3.7349e-06	6.3871e-05	0.0041463	0.0019376	0.0099879	0.0099879	2.0123e-08	8.0892e-05	9.8702e-05	0.0020979	0.012205	0.01	0.01	0.0010651	3.542e-05	0.0073323	0.0084521	0.00010974	0.00040186	0.00022584	1.5391e-07	3.7492e-05	1.3279e-05	
0.00054846	6.6859e-05	0.00017958	7.0894e-07	0.0003334	0.0089763	0.002879	3.7169e-06	6.3271e-05	0.0041476	0.00194	0.0099879	0.0099879	1.6641e-08	8.0747e-05	9.8168e-05	0.0020974	0.012198	0.01	0.01	0.0010689	3.6946e-05	0.0073658	0.0084525	0.00011003	0.00040527	0.00022757	1.0891e-07	3.7548e-05	1.3403e-05	
0.00055131	6.6819e-05	0.00018105	1.0158e-06	0.00033122	0.0089766	0.0028648	3.7128e-06	6.2691e-05	0.004149	0.0019424	0.0099879	0.0099879	1.2972e-08	8.0614e-05	9.7763e-05	0.002097	0.012191	0.01	0.01	0.0010728	3.8504e-05	0.0073997	0.0084529	0.00011037	0.0004087	0.00022928	7.4819e-08	3.7566e-05	1.3517e-05	
0.0005542	6.6784e-05	0.00018256	1.0929e-06	0.00032904	0.0089769	0.0028529	3.7244e-06	6.2132e-05	0.0041505	0.001945	0.0099879	0.0099879	9.1042e-09	8.0495e-05	9.7492e-05	0.0020967	0.012184	0.01	0.01	0.0010766	4.0102e-05	0.0074342	0.0084534	0.00011075	0.00041214	0.00023102	4.9224e-08	3.7643e-05	1.3637e-05	
0.00055707	6.674e-05	0.00018405	1.1624e-06	0.00032685	0.0089772	0.0028401	3.7251e-06	6.1557e-05	0.0041519	0.0019474	0.0099879	0.0099879	1.379e-08	8.0364e-05	9.7165e-05	0.0020963	0.012177	0.01	0.01	0.0010805	4.1677e-05	0.0074684	0.0084538	0.00011111	0.00041558	0.00023275	6.0161e-08	3.7685e-05	1.3748e-05	
0.00055991	6.6687e-05	0.00018551	1.2246e-06	0.00032465	0.0089775	0.0028265	3.7155e-06	6.3201e-05	0.0041533	0.0019499	0.0099879	0.0099879	1.5488e-08	8.0223e-05	9.6783e-05	0.002096	0.01217	0.01	0.01	0.0010843	4.3232e-05	0.0075025	0.0084542	0.00011144	0.00041899	0.00023445	6.2296e-08	3.7692e-05	1.385e-05	
0.0005628	6.6638e-05	0.00018701	1.2953e-06	0.00032246	0.0089778	0.0028149	3.7206e-06	6.4886e-05	0.0041548	0.0019524	0.0099879	0.0099879	1.6896e-08	8.0095e-05	9.6528e-05	0.0020957	0.012163	0.01	0.01	0.0010882	4.4823e-05	0.0075371	0.0084547	0.00011182	0.00042243	0.00023619	6.7582e-08	3.7754e-05	1.3957e-05	
0.00056566	6.658e-05	0.00018849	1.3584e-06	0.00032027	0.0089781	0.0028026	3.7152e-06	6.6547e-05	0.0041562	0.0019549	0.0099879	0.0099879	1.5271e-08	7.9955e-05	9.6218e-05	0.0020954	0.012156	0.01	0.01	0.001092	4.6392e-05	0.0075715	0.0084551	0.00011217	0.00042585	0.0002379	6.3863e-08	3.7781e-05	1.4056e-05	
0.00056849	6.6513e-05	0.00018995	1.4138e-06	0.00031805	0.0089785	0.0027945	3.6438e-06	6.8183e-05	0.0041576	0.0019573	0.0099879	0.0099879	2.642e-08	7.9805e-05	9.6175e-05	0.002095	0.01215	0.01	0.01	0.0010958	4.7939e-05	0.0076057	0.0084555	0.00011249	0.00042926	0.00023959	5.0157e-08	3.7771e-05	1.4145e-05	
0.0005713	6.6436e-05	0.00019145	1.4791e-06	0.00031583	0.0089788	0.0027883	3.5937e-06	6.9865e-05	0.004159	0.0019597	0.0099879	0.0099879	2.282e-08	7.9669e-05	9.6262e-05	0.0020946	0.012143	0.01	0.01	0.0010997	4.9527e-05	0.0076405	0.0084559	0.00011276	0.00043265	0.00024133	4.0704e-08	3.7823e-05	1.4241e-05	
0.00057408	6.6349e-05	0.00019293	1.5366e-06	0.00031359	0.0089791	0.0027813	3.5319e-06	7.1523e-05	0.0041604	0.001962	0.0099879	0.0099879	3.47e-08	7.9521e-05	9.6292e-05	0.0020941	0.012136	0.01	0.01	0.0011035	5.1092e-05	0.007675	0.0084564	0.000113	0.00043603	0.00024304	6.3609e-08	3.7839e-05	1.4328e-05	
0.0005769	6.6268e-05	0.00019444	1.6033e-06	0.00031136	0.0089794	0.002776	3.4856e-06	7.3222e-05	0.0041618	0.0019645	0.0099879	0.0099879	4.8489e-08	7.9386e-05	9.6445e-05	0.0020937	0.012129	0.01	0.01	0.0011073	5.2696e-05	0.0077101	0.0084568	0.00011328	0.00043942	0.0002448	9.3124e-08	3.791e-05	1.442e-05	
0.0005797	6.6177e-05	0.00019594	1.6621e-06	0.00030913	0.0089797	0.00277	3.4288e-06	7.4896e-05	0.0041631	0.0019669	0.0099879	0.0099879	5.836e-08	7.9241e-05	9.6544e-05	0.0020933	0.012123	0.01	0.01	0.0011112	5.4277e-05	0.007745	0.0084572	0.00011354	0.0004428	0.00024653	1.1216e-07	3.7946e-05	1.4503e-05	
0.00058247	6.6077e-05	0.00019748	1.7315e-06	0.00030688	0.00898	0.0027634	3.3612e-06	7.6617e-05	0.0041645	0.0019692	0.009988	0.009988	6.3876e-08	7.9108e-05	9.659e-05	0.0020928	0.012116	0.01	0.01	0.0011151	5.59e-05	0.0077804	0.0084576	0.00011378	0.00044617	0.00024831	1.4495e-07	3.8042e-05	1.4593e-05	
0.00058529	6.5981e-05	0.00019906	1.812e-06	0.00030464	0.0089803	0.0027584	3.3085e-06	7.838e-05	0.0041659	0.0019716	0.009988	0.009988	7.1292e-08	7.8988e-05	9.6756e-05	0.0020925	0.012109	0.01	0.01	0.001119	5.7562e-05	0.0078163	0.008458	0.00011405	0.00044955	0.00025013	1.9355e-07	3.8196e-05	1.4688e-05	
0.00058809	6.5877e-05	0.00020062	1.8849e-06	0.00030239	0.0089806	0.0027529	3.2463e-06	8.0121e-05	0.0041673	0.001974	0.009988	0.009988	7.5006e-08	7.8858e-05	9.6874e-05	0.002092	0.012103	0.01	0.01	0.0011229	5.9203e-05	0.0078521	0.0084585	0.00011431	0.00045293	0.00025193	2.2988e-07	3.8319e-05	1.4775e-05	
0.00059086	6.5764e-05	0.00020216	1.9504e-06	0.00030013	0.0089809	0.0027467	3.1746e-06	8.184e-05	0.0041686	0.0019764	0.009988	0.009988	7.511e-08	7.8718e-05	9.6946e-05	0.0020916	0.012096	0.01	0.01	0.0011267	6.0824e-05	0.0078877	0.0084589	0.00011454	0.00045628	0.00025371	2.5471e-07	3.841e-05	1.4854e-05	
0.00059367	6.5655e-05	0.00020374	2.026e-06	0.00029788	0.0089812	0.0027421	3.117e-06	8.3601e-05	0.00417	0.0019788	0.009988	0.009988	7.7028e-08	7.859e-05	9.7135e-05	0.0020913	0.012089	0.01	0.01	0.0011306	6.2483e-05	0.0079238	0.0084593	0.00011482	0.00045966	0.00025553	2.9298e-07	3.8554e-05	1.4938e-05	
0.00059647	6.5537e-05	0.0002053	2.0942e-06	0.00029562	0.0089815	0.002737	3.0504e-06	8.534e-05	0.0041714	0.0019812	0.009988	0.009988	7.5377e-08	7.8452e-05	9.728e-05	0.0020909	0.012083	0.01	0.01	0.0011345	6.4123e-05	0.0079597	0.0084597	0.00011507	0.00046302	0.00025733	3.1935e-07	3.8668e-05	1.5013e-05	
0.0005993	6.5424e-05	0.00020691	2.1731e-06	0.00029338	0.0089818	0.0027334	2.9974e-06	8.7122e-05	0.0041729	0.0019837	0.009988	0.009988	7.556e-08	7.8326e-05	9.7543e-05	0.0020906	0.012076	0.01	0.01	0.0011384	6.5801e-05	0.0079961	0.0084602	0.00011537	0.00046641	0.00025917	3.6135e-07	3.8834e-05	1.5094e-05	
0.00060212	6.5302e-05	0.00020855	2.2636e-06	0.00029112	0.0089821	0.0027293	2.9353e-06	8.8882e-05	0.0041743	0.0019861	0.009988	0.009988	7.175e-08	7.8211e-05	9.776e-05	0.0020903	0.01207	0.01	0.01	0.0011424	6.7459e-05	0.0080324	0.0084606	0.00011564	0.00046977	0.00026105	5.9493e-07	3.9056e-05	1.518e-05	
0.00060491	6.5172e-05	0.00021017	2.3462e-06	0.00028885	0.0089825	0.0027247	2.864e-06	9.0621e-05	0.0041757	0.0019885	0.009988	0.009988	6.4238e-08	7.8087e-05	9.793e-05	0.0020899	0.012063	0.01	0.01	0.0011463	6.9098e-05	0.0080685	0.008461	0.0001159	0.00047313	0.00026291	7.9888e-07	3.9246e-05	1.5257e-05	
0.00060774	6.5045e-05	0.00021183	2.4397e-06	0.00028659	0.0089828	0.0027214	2.8049e-06	9.2399e-05	0.0041772	0.001991	0.009988	0.009988	5.8246e-08	7.7974e-05	9.8211e-05	0.0020896	0.012057	0.01	0.01	0.0011502	7.0772e-05	0.0081051	0.0084615	0.00011619	0.0004765	0.00026481	8.2206e-07	3.9486e-05	1.5339e-05	
0.00061056	6.491e-05	0.00021348	2.5258e-06	0.00028432	0.0089831	0.0027177	2.7376e-06	9.4157e-05	0.0041786	0.0019934	0.009988	0.009988	4.8863e-08	7.7852e-05	9.845e-05	0.0020893	0.01205	0.01	0.01	0.0011542	7.2428e-05	0.0081416	0.0084619	0.00011646	0.00047986	0.00026669	8.3103e-07	3.9698e-05	1.5414e-05	
0.00061335	6.4767e-05	0.0002151	2.6047e-06	0.00028204	0.0089834	0.0027135	2.6622e-06	9.5896e-05	0.00418	0.0019959	0.009988	0.009988	3.6077e-08	7.7721e-05	9.865e-05	0.002089	0.012044	0.01	0.01	0.0011581	7.4067e-05	0.0081779	0.0084623	0.00011672	0.00048321	0.00026855	8.258e-07	3.9882e-05	1.548e-05	
0.00061612	6.4616e-05	0.0002167	2.6768e-06	0.00027975	0.0089837	0.0027089	2.579e-06	9.7618e-05	0.0041814	0.0019982	0.009988	0.009988	5.2422e-08	7.7581e-05	9.8814e-05	0.0020886	0.012037	0.01	0.01	0.001162	7.569e-05	0.0082141	0.0084628	0.00011695	0.00048655	0.0002704	8.0718e-07	4.0039e-05	1.5539e-05	
0.00061887	6.4457e-05	0.00021829	2.7424e-06	0.00027746	0.008984	0.0027039	2.4883e-06	9.9323e-05	0.0041828	0.0020006	0.009988	0.009988	6.5426e-08	7.7434e-05	9.8943e-05	0.0020882	0.012031	0.01	0.01	0.0011659	7.7297e-05	0.0082502	0.0084632	0.00011717	0.00048988	0.00027222	7.7598e-07	4.0172e-05	1.5591e-05	
0.00062161	6.4291e-05	0.00021987	2.8018e-06	0.00028066	0.0089843	0.0026986	2.3904e-06	0.00010101	0.0041842	0.0020029	0.009988	0.009988	7.518e-08	7.7279e-05	9.9041e-05	0.0020879	0.012024	0.01	0.01	0.0011698	7.8889e-05	0.0082863	0.0084636	0.00011738	0.00049322	0.00027404	7.3235e-07	4.0281e-05	1.5636e-05	
0.00062433	6.4118e-05	0.00022143	2.8558e-06	0.00028386	0.0089846	0.0026929	2.286e-06	0.00010269	0.0041855	0.0020053	0.009988	0.009988	8.192e-08	7.7118e-05	9.9114e-05	0.0020875	0.012018	0.01	0.01	0.0011737	8.0469e-05	0.0083222	0.008464	0.00011757	0.00049655	0.00027583	6.7761e-07	4.0369e-05	1.5674e-05	
0.00062708	6.3946e-05	0.00022301	2.9162e-06	0.00028706	0.0089849	0.0026883	2.1895e-06	0.00010439	0.0041869	0.0020076	0.009988	0.009988	8.9345e-08	7.6962e-05	9.9261e-05	0.0020873	0.012011	0.01	0.01	0.0011775	8.2072e-05	0.0083585	0.0084644	0.00011779	0.00049989	0.00027765	6.3742e-07	4.0489e-05	1.5714e-05	
0.00062986	6.3775e-05	0.00022462	2.9832e-06	0.00029027	0.0089852	0.0026846	2.1002e-06	0.00010611	0.0041883	0.00201	0.009988	0.009988	9.7547e-08	7.6812e-05	9.9483e-05	0.002087	0.012005	0.01	0.01	0.0011815	8.3699e-05	0.0083951	0.0084648	0.00011803	0.00050325	0.0002795	6.0974e-07	4.0641e-05	1.5756e-05	
0.00063267	6.3604e-05	0.00022626	3.057e-06	0.0002935	0.0089855	0.0026818	2.0177e-06	0.00010787	0.0041898	0.0020125	0.009988	0.009988	1.0666e-07	7.6667e-05	9.9779e-05	0.0020869	0.011998	0.01	0.01	0.0011854	8.5349e-05	0.008432	0.0084653	0.00011829	0.00050661	0.00028138	5.9333e-07	4.0823e-05	1.5799e-05	
0.00063546	6.3426e-05	0.00022788	3.1256e-06	0.00029672	0.0089859	0.0026788	1.9296e-06	0.00010961	0.0041912	0.0020149	0.009988	0.009988	1.1281e-07	7.6516e-05	0.00010005	0.0020867	0.011992	0.01	0.01	0.0011893	8.6987e-05	0.0084688	0.0084657	0.00011855	0.00050996	0.00028324	5.677e-07	4.0987e-05	1.5835e-05	
0.00063828	6.325e-05	0.00022953	3.2019e-06	0.00029994	0.0089862	0.0026768	1.8485e-06	0.00011137	0.0041927	0.0020174	0.009988	0.009988	1.2022e-07	7.6372e-05	0.00010041	0.0020866	0.011986	0.01	0.01	0.0011932	8.8651e-05	0.008506	0.0084662	0.00011883	0.00051333	0.00028513	5.5377e-07	4.1185e-05	1.5874e-05	
0.00064108	6.3067e-05	0.00023117	3.2729e-06	0.00030316	0.0089865	0.0026745	1.7618e-06	0.00011313	0.0041942	0.0020199	0.009988	0.009988	1.2465e-07	7.6221e-05	0.00010074	0.0020865	0.01198	0.01	0.01	0.0011971	9.0304e-05	0.0085432	0.0084666	0.0001191	0.00051669	0.000287	5.3083e-07	4.1364e-05	1.5906e-05	
0.00064392	6.2885e-05	0.00023284	3.3519e-06	0.00030639	0.0089868	0.0026732	1.6819e-06	0.00011491	0.0041957	0.0020224	0.009988	0.009988	1.3044e-07	7.6076e-05	0.00010116	0.0020865	0.011973	0.01	0.01	0.0012011	9.1983e-05	0.0085807	0.0084671	0.00011939	0.00052005	0.00028891	5.1892e-07	4.1578e-05	1.594e-05	
0.00064675	6.2696e-05	0.00023449	3.4257e-06	0.00030961	0.0089872	0.0026717	1.5965e-06	0.00011669	0.0041972	0.0020249	0.009988	0.009988	1.3324e-07	7.5925e-05	0.00010155	0.0020864	0.011967	0.01	0.01	0.001205	9.365e-05	0.0086181	0.0084675	0.00011968	0.00052341	0.0002908	4.9813e-07	4.1773e-05	1.5968e-05	
0.00064956	6.2501e-05	0.00023613	3.4942e-06	0.00031283	0.0089875	0.00267	1.5065e-06	0.00011844	0.0041987	0.0020274	0.009988	0.009988	1.3306e-07	7.5767e-05	0.00010193	0.0020863	0.011961	0.01	0.01	0.0012089	9.5307e-05	0.0086555	0.008468	0.00011995	0.00052677	0.00029268	4.6843e-07	4.195e-05	1.599e-05	
0.00065239	6.2306e-05	0.0002378	3.5702e-06	0.00031605	0.0089878	0.0026692	1.4223e-06	0.00012023	0.0042002	0.0020299	0.0099881	0.0099881	1.3402e-07	7.5615e-05	0.00010238	0.0020863	0.011955	0.01	0.01	0.0012129	9.6987e-05	0.0086932	0.0084684	0.00012025	0.00053013	0.00029459	4.4816e-07	4.2158e-05	1.6013e-05	
0.00065522	6.2105e-05	0.00023946	3.6408e-06	0.00031927	0.0089881	0.0026681	1.3326e-06	0.000122	0.0042017	0.0020324	0.0099881	0.0099881	1.32e-07	7.5457e-05	0.0001028	0.0020862	0.011949	0.01	0.01	0.0012168	9.8656e-05	0.0087308	0.0084689	0.00012053	0.00053348	0.00029648	4.1914e-07	4.2347e-05	1.603e-05	
0.00065803	6.1896e-05	0.0002411	3.7062e-06	0.00032248	0.0089885	0.0026668	1.2375e-06	0.00012377	0.0042032	0.0020349	0.0099881	0.0099881	1.2698e-07	7.5292e-05	0.00010321	0.0020862	0.011942	0.01	0.01	0.0012207	0.00010031	0.0087684	0.0084694	0.0001208	0.00053683	0.00029836	3.8131e-07	4.2517e-05	1.6041e-05	
0.00066083	6.1681e-05	0.00024273	3.7663e-06	0.00032568	0.0089888	0.0026653	1.137e-06	0.00012551	0.0042047	0.0020374	0.0099881	0.0099881	1.1895e-07	7.512e-05	0.00010359	0.0020861	0.011936	0.01	0.01	0.0012246	0.00010196	0.008806	0.0084698	0.00012107	0.00054016	0.00030023	3.3452e-07	4.2668e-05	1.6045e-05	
0.00066366	6.1468e-05	0.00024439	3.8347e-06	0.00032889	0.0089891	0.0026648	1.0427e-06	0.00012729	0.0042062	0.0020399	0.0099881	0.0099881	1.1232e-07	7.4955e-05	0.00010406	0.0020861	0.01193	0.01	0.01	0.0012285	0.00010363	0.0088438	0.0084703	0.00012135	0.00054351	0.00030213	2.9782e-07	4.2855e-05	1.6052e-05	
0.00066647	6.1247e-05	0.00024604	3.8977e-06	0.00033209	0.0089894	0.002664	9.4297e-07	0.00012906	0.0042077	0.0020424	0.0099881	0.0099881	1.0265e-07	7.4784e-05	0.0001045	0.002086	0.011924	0.01	0.01	0.0012324	0.00010529	0.0088817	0.0084707	0.00012163	0.00054685	0.00030401	2.5231e-07	4.3022e-05	1.6052e-05	
0.00066927	6.102e-05	0.00024767	3.9549e-06	0.00033529	0.0089898	0.0026629	8.3749e-07	0.00013081	0.0042092	0.0020449	0.0099881	0.0099881	8.9874e-08	7.4605e-05	0.00010491	0.002086	0.011918	0.01	0.01	0.0012363	0.00010694	0.0089194	0.0084712	0.00012189	0.00055018	0.00030588	1.9754e-07	4.3168e-05	1.6045e-05	
0.00067211	6.0793e-05	0.00024934	4.0213e-06	0.00033849	0.0089901	0.0026629	7.3848e-07	0.00013259	0.0042108	0.0020474	0.0099881	0.0099881	7.8573e-08	7.4434e-05	0.00010542	0.002086	0.011912	0.01	0.01	0.0012402	0.00010862	0.0089576	0.0084716	0.00012218	0.00055352	0.00030779	1.525e-07	4.3353e-05	1.6041e-05	
0.00067498	6.057e-05	0.00025104	4.0996e-06	0.00034172	0.0089904	0.0026625	6.3228e-07	0.00013442	0.0042124	0.00205	0.0099881	0.0099881	6.2926e-08	7.4271e-05	0.00010589	0.0020861	0.011906	0.01	0.01	0.0012442	0.00011033	0.0089961	0.0084721	0.00012251	0.00055688	0.00030973	1.1847e-07	4.3585e-05	1.6041e-05	
0.00067783	6.0338e-05	0.00025279	4.207e-06	0.00034493	0.0089908	0.0026615	5.1796e-07	0.00013622	0.0042139	0.0020526	0.0099881	0.0099881	8.4172e-08	7.4099e-05	0.00010631	0.0020862	0.0119	0.01	0.01	0.0012481	0.00011202	0.0090346	0.0084726	0.00012282	0.00056023	0.00031171	7.3345e-08	4.3781e-05	1.603e-05	
0.00068073	6.0111e-05	0.00025459	4.3322e-06	0.00034816	0.0089911	0.002662	4.1405e-07	0.00013806	0.0042156	0.0020553	0.0099881	0.0099881	1.1013e-07	7.3938e-05	0.00010686	0.0020863	0.011894	0.01	0.01	0.0012521	0.00011376	0.0090735	0.0084731	0.00012317	0.00056359	0.00031375	3.829e-08	4.4038e-05	1.6026e-05	
0.00068368	5.9874e-05	0.00025644	4.4417e-06	0.0003514	0.0089915	0.0026619	4.3512e-07	0.00013989	0.0042172	0.0020579	0.0099881	0.0099881	1.3032e-07	7.3768e-05	0.00010735	0.0020865	0.011888	0.01	0.01	0.001256	0.00011547	0.0091123	0.0084736	0.0001241	0.00056694	0.00031584	4.6135e-08	4.4258e-05	1.6012e-05	
