Zonotrichia_albicollis	Taeniopygia_guttata	Sturnus_vulgaris	Stachyridopsis_ruficeps	Serinus_canaria	Pseudopodoces_humilis	Pipra_filicauda	Passer_domesticus	Parus_major	Oriolus_oriolus	Neopelma_chrysocephalum	Molothrus_ater	Manacus_vitellinus	Malurus_cyaneus	Lonchura_Striata_domestica	Lepidothrix_coronata	Geospiza_fortis	Ficedula_albicollis	Erythrura_gouldiae	Empidonax_traillii	Cyanistes_caeruleus	Corvus_moneduloides	Corvus_brachyrhynchos	Corapipo_altera	Chiroxiphia_lanceolata	Catharus_ustulatus	Camarhynchus_parvulus	Acanthisitta_chloris	
1.2002e-05	2.3966e-06	6.4482e-07	7.3862e-07	7.4147e-06	5.9312e-05	0.024175	5.2434e-06	0.00051733	0.0044739	2.2712e-05	1.3814e-06	0.00028889	4.935e-08	5.3675e-05	0.01	0.01	0.10681	0.050737	0.0013655	0.0088122	0.010214	0.021798	4.7114e-05	0.00025167	1.5845e-07	0.01	0.00040123	
1.2514e-05	2.4818e-06	6.4033e-07	9.582e-07	7.3557e-06	5.9134e-05	0.024207	5.2366e-06	0.00051955	0.0044568	2.2983e-05	1.388e-06	0.00029168	5.2005e-08	5.4153e-05	0.01	0.01	0.10626	0.050685	0.0013706	0.0088125	0.010208	0.02178	5.1694e-05	0.00025386	1.8254e-07	0.01	0.00040185	
1.3048e-05	2.5696e-06	6.3817e-07	1.1985e-06	7.3107e-06	5.8966e-05	0.02424	5.237e-06	0.00052182	0.0044409	2.3272e-05	1.3956e-06	0.0002945	5.4823e-08	5.4646e-05	0.01	0.01	0.10576	0.050635	0.001376	0.0088128	0.010202	0.021762	5.6425e-05	0.00025609	2.0799e-07	0.01	0.00040261	
1.36e-05	2.6596e-06	6.3808e-07	1.4604e-06	7.2784e-06	5.8808e-05	0.024273	5.2439e-06	0.00052412	0.0044261	2.3577e-05	1.4039e-06	0.00029733	5.7766e-08	5.5155e-05	0.01	0.01	0.10528	0.050587	0.0013818	0.0088131	0.010196	0.021744	6.13e-05	0.00025834	2.3479e-07	0.01	0.0004035	
1.4142e-05	2.7452e-06	6.3525e-07	1.7087e-06	7.2393e-06	5.8643e-05	0.024306	5.2471e-06	0.00052641	0.004411	2.3871e-05	1.4085e-06	0.00030015	5.9461e-08	5.5654e-05	0.01	0.01	0.10479	0.050538	0.0013875	0.0088134	0.010191	0.021726	6.6125e-05	0.00026058	2.5899e-07	0.01	0.00040435	
1.4673e-05	2.8264e-06	6.2969e-07	1.9439e-06	7.1937e-06	5.8471e-05	0.024338	5.2467e-06	0.00052868	0.0043955	2.4155e-05	1.4093e-06	0.00030296	5.9915e-08	5.6143e-05	0.01	0.01	0.1043	0.050489	0.001393	0.0088138	0.010185	0.021708	7.0901e-05	0.00026281	2.8062e-07	0.01	0.00040515	
1.5224e-05	2.91e-06	6.2617e-07	2.2014e-06	7.1605e-06	5.8309e-05	0.024372	5.2528e-06	0.00053098	0.0043811	2.4455e-05	1.4109e-06	0.00030578	6.0494e-08	5.6647e-05	0.01	0.01	0.10383	0.050441	0.0013989	0.0088141	0.010179	0.021691	7.5823e-05	0.00026506	3.0364e-07	0.01	0.00040608	
1.5765e-05	2.9892e-06	6.2004e-07	2.4462e-06	7.1212e-06	5.814e-05	0.024405	5.2554e-06	0.00053327	0.0043663	2.4745e-05	1.4088e-06	0.0003086	5.9864e-08	5.7142e-05	0.01	0.01	0.10336	0.050394	0.0014047	0.0088144	0.010173	0.021673	8.0699e-05	0.00026731	3.2415e-07	0.01	0.00040697	
1.6296e-05	3.0642e-06	6.1128e-07	2.6782e-06	7.0756e-06	5.7964e-05	0.024438	5.2547e-06	0.00053554	0.0043513	2.5024e-05	1.4031e-06	0.00031141	5.8017e-08	5.7627e-05	0.01	0.01	0.10288	0.050346	0.0014104	0.0088148	0.010167	0.021655	8.553e-05	0.00026953	3.4215e-07	0.01	0.00040782	
1.6847e-05	3.1418e-06	6.047e-07	2.935e-06	7.043e-06	5.7798e-05	0.024471	5.2608e-06	0.00053786	0.0043374	2.5322e-05	1.3982e-06	0.00031423	5.6339e-08	5.8129e-05	0.01	0.01	0.10243	0.0503	0.0014164	0.0088151	0.010162	0.021638	9.0516e-05	0.00027179	3.6175e-07	0.01	0.0004088	
1.7388e-05	3.2147e-06	5.9531e-07	3.1771e-06	7.0035e-06	5.7626e-05	0.024504	5.263e-06	0.00054015	0.0043231	2.5608e-05	1.3895e-06	0.00031704	5.3394e-08	5.862e-05	0.01	0.01	0.10197	0.050253	0.0014223	0.0088154	0.010156	0.02162	9.5447e-05	0.00027403	3.7865e-07	0.01	0.00040974	
1.7951e-05	3.2908e-06	5.8832e-07	3.4481e-06	6.9779e-06	5.7463e-05	0.024538	5.2727e-06	0.00054249	0.0043098	2.5913e-05	1.3819e-06	0.00031988	5.0674e-08	5.9128e-05	0.01	0.01	0.10154	0.050208	0.0014286	0.0088158	0.01015	0.021603	0.00010055	0.00027631	3.9748e-07	0.01	0.00041083	
1.8502e-05	3.3619e-06	5.7829e-07	3.7017e-06	6.9444e-06	5.7293e-05	0.024571	5.2779e-06	0.00054481	0.0042962	2.6205e-05	1.3703e-06	0.0003227	4.6626e-08	5.9625e-05	0.01	0.01	0.1011	0.050163	0.0014347	0.0088161	0.010145	0.021586	0.00010558	0.00027857	4.1395e-07	0.01	0.00041186	
1.9038e-05	3.4279e-06	5.6512e-07	3.9374e-06	7.4657e-06	5.7115e-05	0.024605	5.2786e-06	0.0005471	0.0042821	2.6485e-05	1.3536e-06	0.00032551	4.1215e-08	6.0109e-05	0.01	0.01	0.10065	0.050117	0.0014407	0.0088165	0.010139	0.021568	0.00011055	0.00028081	4.2738e-07	0.01	0.00041282	
1.956e-05	3.4887e-06	5.4873e-07	4.155e-06	7.9673e-06	5.6928e-05	0.024638	5.2746e-06	0.00054936	0.0042677	2.675e-05	1.3327e-06	0.0003283	3.4413e-08	6.0581e-05	0.01	0.01	0.10019	0.050071	0.0014465	0.0088168	0.010133	0.021551	0.00011544	0.00028303	4.3774e-07	0.01	0.00041371	
2.0127e-05	3.5417e-06	5.2754e-07	4.7982e-06	8.206e-06	5.6755e-05	0.024671	5.1857e-06	0.00055169	0.0042524	2.6999e-05	1.3799e-06	0.00033108	3.9187e-08	6.1026e-05	0.01	0.01	0.099709	0.050078	0.0014522	0.0088171	0.010127	0.021533	0.00012025	0.00028522	4.4462e-07	0.01	0.00041451	
2.0723e-05	3.5984e-06	5.0935e-07	5.5237e-06	8.4737e-06	5.6594e-05	0.024705	5.1072e-06	0.00055406	0.0042384	2.7271e-05	1.4293e-06	0.00033388	4.4263e-08	6.1491e-05	0.01	0.01	0.099266	0.050087	0.0014582	0.0088175	0.010122	0.021516	0.00012524	0.00028745	4.5385e-07	0.01	0.00041555	
2.1306e-05	3.6504e-06	4.8823e-07	6.2188e-06	8.7302e-06	5.6425e-05	0.024738	5.0241e-06	0.00055642	0.004224	2.7531e-05	1.4746e-06	0.00033666	4.8053e-08	6.1945e-05	0.01	0.01	0.098814	0.050095	0.0014642	0.0088178	0.010116	0.021498	0.00013018	0.00028967	4.6025e-07	0.01	0.00041654	
2.1915e-05	3.7053e-06	4.6943e-07	6.9917e-06	8.9403e-06	5.6267e-05	0.024772	4.9498e-06	0.00055882	0.0042107	2.781e-05	1.5041e-06	0.00033947	5.2036e-08	6.2416e-05	0.01	0.01	0.098391	0.050106	0.0014705	0.0088182	0.01011	0.021481	0.00013529	0.00029192	4.6857e-07	0.01	0.00041768	
2.2512e-05	3.7558e-06	4.4793e-07	7.7366e-06	9.1416e-06	5.6102e-05	0.024806	4.8714e-06	0.00056121	0.0041971	2.8078e-05	1.5298e-06	0.00034227	5.478e-08	6.2877e-05	0.01	0.01	0.09796	0.050116	0.0014767	0.0088186	0.010105	0.021464	0.00014034	0.00029416	4.7422e-07	0.01	0.00041877	
2.3132e-05	3.8084e-06	4.2809e-07	8.5524e-06	9.3622e-06	5.5946e-05	0.02484	4.8002e-06	0.00056363	0.0041844	2.8362e-05	1.5563e-06	0.00034506	5.7578e-08	6.3352e-05	0.01	0.01	0.097554	0.050127	0.0014832	0.008819	0.010099	0.021447	0.00014554	0.00029642	4.813e-07	0.01	0.00042	
2.3741e-05	3.857e-06	4.0581e-07	9.3444e-06	9.5754e-06	5.5783e-05	0.024873	4.7256e-06	0.00056604	0.0041715	2.8636e-05	1.5792e-06	0.00034784	5.9204e-08	6.3819e-05	0.01	0.01	0.097142	0.050139	0.0014896	0.0088193	0.010094	0.02143	0.0001507	0.00029868	4.8594e-07	0.01	0.00042118	
2.4341e-05	3.9016e-06	3.8126e-07	1.0117e-05	9.7821e-06	5.5616e-05	0.024907	4.6481e-06	0.00056843	0.0041584	2.8902e-05	1.5987e-06	0.00035061	5.9705e-08	6.4278e-05	0.01	0.01	0.096726	0.050149	0.0014959	0.0088197	0.010088	0.021413	0.00015583	0.00030092	4.8829e-07	0.01	0.00042234	
2.4961e-05	3.9479e-06	3.5791e-07	1.0954e-05	1.0006e-05	5.5455e-05	0.02494	4.5766e-06	0.00057085	0.0041461	2.9182e-05	1.6186e-06	0.00035339	6.0154e-08	6.4749e-05	0.01	0.01	0.096331	0.050162	0.0015026	0.0088201	0.010083	0.021396	0.00016109	0.00030319	4.9172e-07	0.01	0.00042361	
2.5571e-05	3.9903e-06	3.3226e-07	1.177e-05	1.0224e-05	5.5288e-05	0.024974	4.502e-06	0.00057327	0.0041335	2.9454e-05	1.635e-06	0.00035617	5.9466e-08	6.5213e-05	0.01	0.01	0.095931	0.050174	0.0015091	0.0088204	0.010077	0.021379	0.00016631	0.00030544	4.9283e-07	0.01	0.00042485	
2.6173e-05	4.0288e-06	3.0433e-07	1.2565e-05	1.0434e-05	5.5116e-05	0.025008	4.4245e-06	0.00057566	0.0041208	2.9716e-05	1.648e-06	0.00035893	5.7645e-08	6.5668e-05	0.01	0.01	0.095527	0.050185	0.0015156	0.0088208	0.010072	0.021362	0.00017149	0.00030768	4.9163e-07	0.01	0.00042605	
2.6794e-05	4.0688e-06	2.7749e-07	1.3427e-05	1.0663e-05	5.4951e-05	0.025042	4.3527e-06	0.0005781	0.0041089	2.9992e-05	1.6614e-06	0.00036172	5.5757e-08	6.6135e-05	0.01	0.01	0.095143	0.050198	0.0015224	0.0088212	0.010066	0.021346	0.00017681	0.00030995	4.9146e-07	0.01	0.00042737	
2.7405e-05	4.1049e-06	2.4839e-07	1.4267e-05	1.0884e-05	5.4781e-05	0.025076	4.278e-06	0.00058051	0.0040967	3.026e-05	1.6714e-06	0.00036449	5.2738e-08	6.6595e-05	0.01	0.01	0.094754	0.050211	0.0015291	0.0088216	0.010061	0.021329	0.0001821	0.00031221	4.8898e-07	0.01	0.00042866	
2.8009e-05	4.1373e-06	2.9852e-07	1.5087e-05	1.11e-05	5.4605e-05	0.02511	4.2004e-06	0.00058292	0.0040844	3.0519e-05	1.678e-06	0.00036725	4.861e-08	6.7047e-05	0.01	0.01	0.094362	0.050224	0.0015357	0.0088219	0.010056	0.021312	0.00018735	0.00031446	4.8426e-07	0.01	0.00042992	
2.8604e-05	4.1658e-06	3.4624e-07	1.5888e-05	1.1309e-05	5.4424e-05	0.025144	4.1201e-06	0.0005853	0.004072	3.077e-05	1.6813e-06	0.00037001	4.3371e-08	6.7492e-05	0.01	0.01	0.093966	0.050236	0.0015423	0.0088223	0.01005	0.021295	0.00019256	0.00031669	4.773e-07	0.01	0.00043115	
2.9218e-05	4.1959e-06	3.9623e-07	1.6758e-05	1.1536e-05	5.425e-05	0.025178	4.0455e-06	0.00058773	0.0040603	3.1035e-05	1.6849e-06	0.00037278	3.8057e-08	6.7949e-05	0.01	0.01	0.093589	0.050249	0.0015491	0.0088227	0.010045	0.021279	0.00019792	0.00031895	4.7137e-07	0.01	0.00043249	
2.9853e-05	4.2277e-06	4.4871e-07	1.7703e-05	1.1782e-05	5.4083e-05	0.025212	3.9763e-06	0.00059019	0.0040493	3.1315e-05	1.6889e-06	0.00037556	3.2633e-08	6.8418e-05	0.01	0.01	0.093231	0.050265	0.0015562	0.0088231	0.01004	0.021262	0.00020341	0.00032124	4.6646e-07	0.01	0.000431	
3.048e-05	4.2557e-06	4.9869e-07	1.8627e-05	1.2022e-05	5.391e-05	0.025247	3.9045e-06	0.00059263	0.0040381	3.1586e-05	1.6896e-06	0.00037834	2.6109e-08	6.888e-05	0.01	0.01	0.092869	0.050279	0.0015633	0.0088235	0.010034	0.021246	0.00020887	0.00032351	4.5931e-07	0.01	0.00042947	
3.1128e-05	4.2855e-06	5.5146e-07	1.9633e-05	1.1831e-05	5.3744e-05	0.025281	3.8382e-06	0.00059512	0.0040277	3.1872e-05	1.6909e-06	0.00038113	1.9461e-08	6.9355e-05	0.01	0.01	0.092526	0.050295	0.0015707	0.0088239	0.010029	0.02123	0.00021447	0.00032582	4.5322e-07	0.01	0.00042808	
3.1766e-05	4.3113e-06	6.0157e-07	2.9609e-05	1.1634e-05	5.3573e-05	0.025316	3.7689e-06	0.00059758	0.0040171	3.2148e-05	1.6888e-06	0.00038392	2.8659e-08	6.9821e-05	0.01	0.01	0.092179	0.050311	0.001578	0.0088242	0.010024	0.021213	0.00022004	0.00032811	4.4482e-07	0.01	0.00042664	
3.2395e-05	4.3331e-06	6.4905e-07	3.9406e-05	1.143e-05	5.3397e-05	0.02535	3.6968e-06	0.00060004	0.0040063	3.2417e-05	1.6832e-06	0.00038669	3.6711e-08	7.028e-05	0.01	0.01	0.091828	0.050327	0.0015852	0.0088246	0.010019	0.021197	0.00022557	0.00033039	4.3412e-07	0.01	0.00042517	
3.3046e-05	4.3568e-06	6.9942e-07	5.0032e-05	1.1244e-05	5.3227e-05	0.025385	3.63e-06	0.00060252	0.0039962	3.27e-05	1.6781e-06	0.00038948	4.4799e-08	7.0752e-05	0.01	0.01	0.091494	0.050344	0.0015927	0.008825	0.010014	0.021181	0.00023124	0.0003327	4.2444e-07	0.01	0.00042383	
3.3718e-05	4.3821e-06	7.528e-07	5.2137e-05	1.1074e-05	5.3064e-05	0.025421	3.5682e-06	0.00060505	0.0039868	3.2998e-05	1.6733e-06	0.00039228	5.2959e-08	7.1236e-05	0.01	0.01	0.091177	0.050362	0.0016006	0.0088254	0.010009	0.021165	0.00023707	0.00033503	4.1568e-07	0.01	0.00042261	
3.4382e-05	4.4035e-06	8.0348e-07	5.4198e-05	1.0898e-05	5.2896e-05	0.025456	3.5037e-06	0.00060756	0.0039773	3.3287e-05	1.6651e-06	0.00039508	5.9952e-08	7.1712e-05	0.01	0.01	0.090857	0.05038	0.0016083	0.0088258	0.010004	0.021149	0.00024285	0.00033736	4.0464e-07	0.01	0.00042135	
3.5067e-05	4.4266e-06	8.5734e-07	5.6435e-05	1.0738e-05	5.2734e-05	0.025491	3.444e-06	0.00061011	0.0039684	3.3591e-05	1.6573e-06	0.00039789	6.7055e-08	7.2202e-05	0.01	0.01	0.090552	0.0504	0.0016164	0.0088263	0.0099987	0.021133	0.00024879	0.00033971	3.9448e-07	0.01	0.00042021	
3.5743e-05	4.4459e-06	9.0859e-07	5.8631e-05	1.0571e-05	5.2567e-05	0.025527	3.3817e-06	0.00061264	0.0039593	3.3886e-05	1.6462e-06	0.00040069	7.3011e-08	7.2684e-05	0.01	0.01	0.090245	0.050419	0.0016244	0.0088267	0.0099937	0.021117	0.00025469	0.00034204	3.8212e-07	0.01	0.00041904	
3.6443e-05	4.4669e-06	9.6332e-07	6.1019e-05	1.0421e-05	5.2407e-05	0.025562	3.3242e-06	0.00061521	0.0039509	3.4198e-05	1.6354e-06	0.0004035	7.9137e-08	7.3179e-05	0.01	0.01	0.089953	0.05044	0.0016327	0.0088271	0.0099889	0.021102	0.00026075	0.00034441	3.7064e-07	0.01	0.00041799	
3.7134e-05	4.4842e-06	1.0154e-06	6.3363e-05	1.0264e-05	5.2241e-05	0.025598	3.2641e-06	0.00061777	0.0039424	3.4501e-05	1.6213e-06	0.00040631	8.4109e-08	7.3666e-05	0.01	0.01	0.089659	0.05046	0.001641	0.0088275	0.009984	0.021086	0.00026677	0.00034677	3.5698e-07	0.01	0.00041691	
3.7816e-05	4.4976e-06	1.0648e-06	6.5663e-05	1.0102e-05	5.2071e-05	0.025634	3.2015e-06	0.00062031	0.0039337	3.4795e-05	1.6039e-06	0.00040911	8.7928e-08	7.4146e-05	0.01	0.01	0.089361	0.050481	0.0016492	0.0088279	0.0099791	0.021071	0.00027276	0.00034911	3.4111e-07	0.01	0.00041579	
3.8521e-05	4.5128e-06	1.1178e-06	6.8163e-05	9.9551e-06	5.1907e-05	0.025669	3.1435e-06	0.00062289	0.0039257	3.5105e-05	1.5868e-06	0.00041193	9.1924e-08	7.4639e-05	0.01	0.01	0.089079	0.050502	0.0016577	0.0088283	0.0099743	0.021055	0.0002789	0.00035149	3.2606e-07	0.01	0.0004148	
3.9251e-05	4.5299e-06	1.1746e-06	7.0881e-05	9.8226e-06	5.1749e-05	0.025706	3.0901e-06	0.00062551	0.0039183	3.5431e-05	1.5701e-06	0.00041476	9.6137e-08	7.5146e-05	0.01	0.01	0.088811	0.050525	0.0016666	0.0088288	0.0099696	0.02104	0.00028521	0.00035389	3.1179e-07	0.01	0.00041391	
3.997e-05	4.5428e-06	1.2284e-06	7.3538e-05	9.6836e-06	5.1586e-05	0.025742	3.0338e-06	0.00062811	0.0039107	3.5748e-05	1.5499e-06	0.00041758	9.9124e-08	7.5644e-05	0.01	0.01	0.088539	0.050548	0.0016753	0.0088292	0.0099649	0.021024	0.00029148	0.00035628	2.9521e-07	0.01	0.00041299	
4.0718e-05	4.5581e-06	1.2869e-06	7.645e-05	9.5604e-06	5.1431e-05	0.025778	2.9826e-06	0.00063075	0.0038578	3.6083e-05	1.5305e-06	0.00042042	1.0247e-07	7.6158e-05	0.01	0.01	0.088283	0.050452	0.0016845	0.0088296	0.0099603	0.021009	0.00029793	0.0003587	2.7962e-07	0.01	0.0004122	
4.1494e-05	4.5759e-06	1.3504e-06	7.9645e-05	9.4527e-06	5.1283e-05	0.025815	2.9363e-06	0.00063344	0.0038073	3.6438e-05	1.5117e-06	0.00042327	1.0622e-07	7.6689e-05	0.01	0.01	0.088042	0.050358	0.001694	0.0088301	0.0099558	0.020994	0.00030457	0.00036116	2.6496e-07	0.01	0.00041153	
4.2302e-05	4.5963e-06	1.4195e-06	8.3155e-05	9.36e-06	5.1144e-05	0.025852	2.8948e-06	0.00063618	0.0037592	3.6812e-05	1.4938e-06	0.00042615	1.1044e-07	7.7236e-05	0.01	0.01	0.087815	0.050267	0.001704	0.0088306	0.0099514	0.02098	0.00031142	0.00036365	2.5119e-07	0.01	0.00041099	
4.3097e-05	4.6123e-06	1.485e-06	8.6575e-05	9.2605e-06	5.0998e-05	0.02589	2.8503e-06	0.00063889	0.0037104	3.7176e-05	1.4721e-06	0.00042901	1.1335e-07	7.7773e-05	0.01	0.01	0.087582	0.050176	0.0017139	0.008831	0.009947	0.020965	0.00031821	0.00036612	3.2319e-07	0.01	0.0004104	
4.3926e-05	4.6313e-06	1.5568e-06	9.035e-05	9.1765e-06	5.086e-05	0.025927	2.8109e-06	0.00064166	0.0036641	3.7562e-05	1.4514e-06	0.0004319	1.1682e-07	7.8329e-05	0.01	0.01	0.087363	0.050087	0.0017242	0.0088315	0.0099427	0.020951	0.00032522	0.00036864	4.0013e-07	0.01	0.00040995	
4.4738e-05	4.6453e-06	1.6241e-06	9.3997e-05	9.0842e-06	5.0716e-05	0.025965	2.7679e-06	0.0006444	0.003617	3.7972e-05	1.4267e-06	0.0004348	1.1885e-07	7.8872e-05	0.01	0.01	0.08714	0.049998	0.0017351	0.008832	0.0099384	0.020936	0.00033248	0.00037119	4.731e-07	0.01	0.00040919	
4.5535e-05	4.6544e-06	1.6873e-06	9.7526e-05	8.9838e-06	5.0564e-05	0.026003	2.7214e-06	0.00064712	0.0035692	3.8369e-05	1.3981e-06	0.00043769	1.1945e-07	7.9404e-05	0.01	0.01	0.086912	0.049907	0.0017459	0.0088324	0.009934	0.020921	0.00033966	0.00037373	5.4229e-07	0.01	0.00040997	
4.6313e-05	5.2905e-06	1.746e-06	0.00010092	8.8742e-06	5.0422e-05	0.02604	2.6711e-06	0.00064989	0.0035253	3.8752e-05	1.3653e-06	0.00044057	1.1848e-07	7.9911e-05	0.01	0.01	0.086678	0.049816	0.0017565	0.0088329	0.0099297	0.020907	0.00034675	0.00037624	6.0744e-07	0.01	0.00041068	
4.7075e-05	5.9158e-06	1.8002e-06	0.0001042	8.7539e-06	5.0273e-05	0.026078	2.6169e-06	0.00065264	0.0034807	3.912e-05	1.5812e-06	0.00044344	1.1602e-07	8.0406e-05	0.01	0.01	0.086439	0.049724	0.0017669	0.0088334	0.0099254	0.020893	0.00035374	0.00037874	6.6866e-07	0.01	0.00041134	
4.7819e-05	6.5307e-06	1.8502e-06	0.00010736	8.6246e-06	5.0117e-05	0.026115	2.5589e-06	0.00065536	0.0034353	3.9474e-05	1.7913e-06	0.0004463	1.1209e-07	8.0889e-05	0.01	0.01	0.086195	0.04963	0.0017772	0.0088338	0.0099211	0.020878	0.00036066	0.00038121	7.261e-07	0.01	0.00041194	
4.8601e-05	7.1675e-06	1.9069e-06	0.00011088	8.5131e-06	4.997e-05	0.026153	2.5068e-06	0.00065813	0.0033923	3.9852e-05	2.0089e-06	0.00044917	1.0887e-07	8.1391e-05	0.01	0.01	0.085967	0.04954	0.001788	0.0088343	0.0099169	0.020864	0.00036782	0.00038373	7.8864e-07	0.01	0.00041269	
4.9419e-05	7.8266e-06	1.9704e-06	0.00011479	8.4183e-06	4.9832e-05	0.026192	2.4601e-06	0.00066096	0.0033517	4.0256e-05	2.234e-06	0.00045207	1.0628e-07	8.1914e-05	0.01	0.01	0.085754	0.049453	0.0017992	0.0088348	0.0099128	0.02085	0.00037523	0.00038628	8.5661e-07	0.01	0.00041358	
5.0219e-05	8.4749e-06	2.0295e-06	0.00011856	8.315e-06	4.9687e-05	0.02623	2.4097e-06	0.00066377	0.0033103	4.0645e-05	2.453e-06	0.00045496	1.0225e-07	8.2424e-05	0.01	0.01	0.085537	0.049365	0.0018103	0.0088353	0.0099087	0.020836	0.00038255	0.00038882	9.2055e-07	0.01	0.00041441	
5.1003e-05	9.1121e-06	2.084e-06	0.0001222	8.203e-06	4.9534e-05	0.026268	2.3557e-06	0.00066655	0.0032681	4.102e-05	2.666e-06	0.00045783	9.6743e-08	8.2922e-05	0.01	0.01	0.085314	0.049276	0.0018213	0.0088357	0.0099046	0.020821	0.00038978	0.00039134	9.8048e-07	0.01	0.00041519	
5.1826e-05	9.7734e-06	2.1461e-06	0.00012626	8.1083e-06	4.9391e-05	0.026306	2.3073e-06	0.00066938	0.0032284	4.1422e-05	2.8873e-06	0.00046072	9.194e-08	8.3441e-05	0.01	0.01	0.085108	0.04919	0.0018327	0.0088362	0.0099005	0.020808	0.00039728	0.0003939	1.0464e-06	0.01	0.00041367	
5.2631e-05	1.0424e-05	2.2036e-06	0.00013019	8.0051e-06	4.9241e-05	0.026345	2.2553e-06	0.00067219	0.0031879	4.1809e-05	3.1024e-06	0.00046361	8.5692e-08	8.3947e-05	0.01	0.01	0.084896	0.049103	0.001844	0.0088367	0.0098965	0.020794	0.00040469	0.00039644	1.1082e-06	0.01	0.00041209	
5.3481e-05	1.1058e-05	2.2699e-06	0.00013461	7.9205e-06	4.9101e-05	0.026383	2.2094e-06	0.00067507	0.0031499	4.2226e-05	3.3272e-06	0.00046651	8.0234e-08	8.4434e-05	0.01	0.01	0.084701	0.04902	0.001856	0.0088372	0.0098925	0.02078	0.0004124	0.00039903	1.177e-06	0.01	0.00041069	
5.4309e-05	1.1657e-05	2.3306e-06	0.00013884	7.8259e-06	4.8953e-05	0.026422	2.1594e-06	0.00067791	0.003111	4.2626e-05	3.5447e-06	0.00046941	7.3211e-08	8.9421e-05	0.01	0.01	0.0845	0.048936	0.0018676	0.0088377	0.0098885	0.020766	0.00041999	0.00040159	1.2409e-06	0.01	0.00040921	
5.5185e-05	1.2282e-05	2.401e-06	0.00014363	7.7502e-06	4.8816e-05	0.026461	2.1156e-06	0.00068082	0.0030746	4.3058e-05	3.7728e-06	0.00047233	6.6989e-08	9.4544e-05	0.01	0.01	0.084316	0.048855	0.00188	0.0088382	0.0098847	0.020753	0.0004279	0.00040421	1.3127e-06	0.01	0.00040793	
5.6114e-05	1.2947e-05	2.4824e-06	0.00014481	7.6934e-06	4.8692e-05	0.026501	2.0779e-06	0.0006838	0.0030407	4.3524e-05	4.0126e-06	0.00047527	6.1522e-08	9.5921e-05	0.01	0.01	0.084149	0.048777	0.0018931	0.0088387	0.009881	0.020739	0.00043616	0.00040688	1.293e-06	0.01	0.00040684	
5.7095e-05	1.3643e-05	2.5753e-06	0.00014622	7.6543e-06	4.8579e-05	0.026541	2.046e-06	0.00068685	0.003009	4.4026e-05	4.2645e-06	0.00047825	5.6674e-08	9.7341e-05	0.01	0.01	0.083997	0.048703	0.0019069	0.0088393	0.0098775	0.020726	0.00044477	0.0004096	1.2787e-06	0.01	0.00040592	
5.8134e-05	1.4371e-05	2.6812e-06	0.00014788	7.6332e-06	4.8477e-05	0.026581	2.0198e-06	0.00068997	0.0029795	4.4565e-05	4.5296e-06	0.00048126	5.24e-08	9.8808e-05	0.01	0.01	0.083859	0.048633	0.0019215	0.0088398	0.0098741	0.020714	0.00045376	0.00041239	1.2699e-06	0.01	0.00040519	
5.9232e-05	1.5132e-05	2.8011e-06	0.00014982	7.6295e-06	4.8388e-05	0.026623	1.9991e-06	0.00069317	0.0029521	4.5143e-05	4.8084e-06	0.00048429	4.8605e-08	0.00010032	0.01	0.01	0.083733	0.048565	0.001937	0.0088404	0.0098709	0.020701	0.00046314	0.00041522	1.2664e-06	0.01	0.00040464	
6.0393e-05	1.593e-05	2.9368e-06	0.00015208	7.6437e-06	4.831e-05	0.026664	1.9837e-06	0.00069644	0.0029266	4.57e-05	5.102e-06	0.00048731	4.5258e-08	0.00010189	0.01	0.01	0.083621	0.048501	0.0019515	0.008841	0.0098678	0.020689	0.00047237	0.00041804	1.2684e-06	0.01	0.00040438	
6.1527e-05	1.6711e-05	3.096e-06	0.00015418	7.6483e-06	4.8223e-05	0.026704	1.9645e-06	0.00069967	0.0029004	4.6237e-05	5.3867e-06	0.00049031	4.0486e-08	0.00010343	0.01	0.01	0.083521	0.048435	0.0019658	0.0088415	0.0098647	0.020677	0.00048146	0.00042082	1.2763e-06	0.01	0.00040404	
6.2632e-05	1.7476e-05	3.2462e-06	0.00015615	7.6431e-06	4.8128e-05	0.026746	1.9414e-06	0.00070287	0.0028735	4.6816e-05	5.6625e-06	0.00049334	3.4271e-08	0.00010494	0.01	0.01	0.083417	0.048368	0.0019791	0.0088421	0.0098615	0.020665	0.00049096	0.00042367	1.2799e-06	0.01	0.00040362	
6.371e-05	1.8225e-05	3.3875e-06	0.000158	7.5276e-06	4.8024e-05	0.026788	1.9143e-06	0.00070604	0.0028455	4.7438e-05	6.3704e-06	0.00049641	3.9928e-08	0.00010644	0.01	0.01	0.083306	0.048301	0.0019932	0.0088427	0.0098582	0.020652	0.00050089	0.00042657	1.4938e-06	0.01	0.0004034	
6.4758e-05	1.9011e-05	3.5195e-06	0.00015973	7.3999e-06	4.791e-05	0.026829	1.8829e-06	0.00070917	0.0028157	4.8036e-05	7.0602e-06	0.00049945	4.4094e-08	0.00010799	0.01	0.01	0.08319	0.048237	0.0020069	0.0088432	0.0098551	0.02064	0.00051064	0.00042945	1.6962e-06	0.01	0.0004031	
